setDate	flipDate	age	NewAge	id	larv_adult	larvalTreat	adultTreat	status
2/20/18	4/18/18	1	59	DR_C2	DR_C	DR	C	3
2/20/18	4/18/18	1	59	DR_C2	DR_C	DR	C	3
2/20/18	4/18/18	1	59	DR_C2	DR_C	DR	C	3
2/20/18	4/18/18	1	59	C_C2	C_C	C	C	3
2/20/18	4/18/18	1	59	C_C2	C_C	C	C	3
2/20/18	4/20/18	1	61	DR_C1	DR_C	DR	C	3
2/20/18	4/20/18	1	61	DR_C2	DR_C	DR	C	3
2/20/18	4/23/18	3	64	DR_DR1	DR_DR	DR	DR	3
2/20/18	4/23/18	3	64	DR_DR1	DR_DR	DR	DR	3
2/20/18	4/23/18	1	64	DR_C1	DR_C	DR	C	3
2/20/18	4/23/18	1	64	DR_C1	DR_C	DR	C	3
2/20/18	4/23/18	1	64	DR_DR2	DR_DR	DR	DR	3
2/20/18	4/23/18	1	64	DR_DR2	DR_DR	DR	DR	3
2/20/18	4/23/18	1	64	DR_C2	DR_C	DR	C	3
2/20/18	4/23/18	1	64	C_C2	C_C	C	C	3
2/20/18	4/23/18	1	64	C_C2	C_C	C	C	3
2/20/18	4/23/18	1	64	C_C2	C_C	C	C	3
2/20/18	4/23/18	1	64	C_C2	C_C	C	C	3
2/20/18	4/25/18	1	66	C_DR1	C_DR	C	DR	3
2/20/18	4/25/18	1	66	C_DR1	C_DR	C	DR	3
2/20/18	4/25/18	1	66	C_DR2	C_DR	C	DR	3
2/20/18	4/27/18	3	68	DR_DR1	DR_DR	DR	DR	3
2/20/18	4/30/18	3	71	DR_DR1	DR_DR	DR	DR	3
2/20/18	4/30/18	3	71	DR_DR1	DR_DR	DR	DR	3
2/20/18	4/30/18	1	71	C_C1	C_C	C	C	3
2/20/18	4/30/18	1	71	C_DR1	C_DR	C	DR	3
2/20/18	4/30/18	1	71	DR_C2	DR_C	DR	C	3
2/20/18	4/30/18	1	71	DR_C2	DR_C	DR	C	3
2/20/18	4/30/18	1	71	DR_C2	DR_C	DR	C	3
2/20/18	4/30/18	1	71	DR_C2	DR_C	DR	C	3
2/20/18	4/30/18	1	71	DR_C2	DR_C	DR	C	3
2/20/18	4/30/18	1	71	C_DR2	C_DR	C	DR	3
